file_path,artist
data/images\Alfred_Sisley\Alfred_Sisley_200.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_12.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_16.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_173.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_107.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_24.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_180.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_191.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_87.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_78.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_53.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_196.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_197.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_129.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_110.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_145.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_39.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_59.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_140.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_4.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_214.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_135.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_41.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_50.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_134.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_142.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_150.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_68.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_206.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_106.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_171.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_245.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_54.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_222.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_242.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_14.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_212.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_257.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_30.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_160.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_243.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_253.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_114.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_124.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_19.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_46.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_15.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_31.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_175.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_209.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_250.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_113.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_237.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_128.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_120.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_211.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_205.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_7.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_48.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_207.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_29.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_130.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_233.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_193.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_101.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_13.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_57.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_259.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_61.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_189.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_44.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_21.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_71.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_77.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_88.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_91.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_201.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_95.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_166.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_1.jpg,Alfred_Sisley
data/images\Alfred_Sisley\Alfred_Sisley_3.jpg,Alfred_Sisley
data/images\Amedeo_Modigliani\Amedeo_Modigliani_45.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_96.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_192.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_181.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_157.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_153.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_68.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_22.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_55.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_177.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_18.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_125.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_168.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_4.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_188.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_110.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_135.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_6.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_70.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_51.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_16.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_122.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_41.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_93.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_89.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_79.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_28.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_106.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_165.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_191.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_180.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_142.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_30.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_66.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_114.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_184.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_104.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_137.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_77.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_147.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_19.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_7.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_5.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_160.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_144.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_24.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_58.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_120.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_140.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_123.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_95.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_132.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_54.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_167.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_119.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_115.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_166.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_20.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_189.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_52.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_152.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_176.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_34.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_15.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_107.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_124.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_25.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_21.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_69.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_74.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_60.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_146.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_1.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_57.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_13.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_11.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_169.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_126.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_171.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_131.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_174.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_105.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_59.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_56.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_145.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_42.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_47.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_75.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_87.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_43.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_8.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_179.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_31.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_128.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_130.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_161.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_64.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_97.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_101.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_98.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_158.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_85.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_78.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_48.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_29.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_117.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_38.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_14.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_12.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_163.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_88.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_94.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_183.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_44.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_61.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_27.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_99.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_154.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_185.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_133.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_148.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_162.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_26.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_10.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_139.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_127.jpg,Amedeo_Modigliani
data/images\Amedeo_Modigliani\Amedeo_Modigliani_63.jpg,Amedeo_Modigliani
data/images\Andy_Warhol\Andy_Warhol_147.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_146.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_177.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_28.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_49.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_144.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_25.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_13.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_176.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_88.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_111.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_80.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_74.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_102.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_179.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_9.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_37.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_163.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_97.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_143.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_170.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_135.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_10.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_167.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_109.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_92.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_142.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_166.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_108.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_81.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_35.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_155.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_63.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_94.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_11.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_77.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_64.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_17.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_99.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_180.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_51.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_149.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_50.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_3.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_33.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_125.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_8.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_55.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_137.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_112.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_44.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_123.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_86.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_85.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_100.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_1.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_107.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_47.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_19.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_26.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_87.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_150.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_168.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_152.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_83.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_174.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_141.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_113.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_173.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_12.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_16.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_114.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_96.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_138.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_95.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_115.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_101.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_23.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_46.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_129.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_84.jpg,Andy_Warhol
data/images\Andy_Warhol\Andy_Warhol_6.jpg,Andy_Warhol
