file_path,artist
data/images\Vincent_van_Gogh\Vincent_van_Gogh_866.jpg,Vincent_van_Gogh
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_63.jpg,Pierre-Auguste_Renoir
data/images\Edgar_Degas\Edgar_Degas_661.jpg,Edgar_Degas
data/images\Henri_Matisse\Henri_Matisse_117.jpg,Henri_Matisse
data/images\Alfred_Sisley\Alfred_Sisley_230.jpg,Alfred_Sisley
data/images\Vincent_van_Gogh\Vincent_van_Gogh_13.jpg,Vincent_van_Gogh
data/images\Pablo_Picasso\Pablo_Picasso_159.jpg,Pablo_Picasso
data/images\Edgar_Degas\Edgar_Degas_11.jpg,Edgar_Degas
data/images\Alfred_Sisley\Alfred_Sisley_33.jpg,Alfred_Sisley
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_151.jpg,Albrecht_Durer
data/images\Vincent_van_Gogh\Vincent_van_Gogh_870.jpg,Vincent_van_Gogh
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_61.jpg,Albrecht_Durer
data/images\Francisco_Goya\Francisco_Goya_34.jpg,Francisco_Goya
data/images\Albrecht_Du╠êrer\Albrecht_Du╠êrer_124.jpg,Albrecht_Durer
data/images\Alfred_Sisley\Alfred_Sisley_123.jpg,Alfred_Sisley
data/images\Marc_Chagall\Marc_Chagall_101.jpg,Marc_Chagall
data/images\Paul_Gauguin\Paul_Gauguin_93.jpg,Paul_Gauguin
data/images\Rene_Magritte\Rene_Magritte_46.jpg,Rene_Magritte
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_314.jpg,Albrecht_Durer
data/images\Marc_Chagall\Marc_Chagall_87.jpg,Marc_Chagall
data/images\Rembrandt\Rembrandt_114.jpg,Rembrandt
data/images\Vincent_van_Gogh\Vincent_van_Gogh_794.jpg,Vincent_van_Gogh
data/images\Edgar_Degas\Edgar_Degas_474.jpg,Edgar_Degas
data/images\Vincent_van_Gogh\Vincent_van_Gogh_190.jpg,Vincent_van_Gogh
data/images\Alfred_Sisley\Alfred_Sisley_43.jpg,Alfred_Sisley
data/images\Vincent_van_Gogh\Vincent_van_Gogh_338.jpg,Vincent_van_Gogh
data/images\Marc_Chagall\Marc_Chagall_216.jpg,Marc_Chagall
data/images\Amedeo_Modigliani\Amedeo_Modigliani_193.jpg,Amedeo_Modigliani
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_235.jpg,Albrecht_Durer
data/images\Pablo_Picasso\Pablo_Picasso_37.jpg,Pablo_Picasso
data/images\Pablo_Picasso\Pablo_Picasso_109.jpg,Pablo_Picasso
data/images\Paul_Klee\Paul_Klee_170.jpg,Paul_Klee
data/images\Marc_Chagall\Marc_Chagall_145.jpg,Marc_Chagall
data/images\Pablo_Picasso\Pablo_Picasso_422.jpg,Pablo_Picasso
data/images\Vincent_van_Gogh\Vincent_van_Gogh_483.jpg,Vincent_van_Gogh
data/images\Albrecht_Du╠êrer\Albrecht_Du╠êrer_35.jpg,Albrecht_Durer
data/images\Rene_Magritte\Rene_Magritte_157.jpg,Rene_Magritte
data/images\Edgar_Degas\Edgar_Degas_165.jpg,Edgar_Degas
data/images\Titian\Titian_163.jpg,Titian
data/images\Vincent_van_Gogh\Vincent_van_Gogh_388.jpg,Vincent_van_Gogh
data/images\Marc_Chagall\Marc_Chagall_191.jpg,Marc_Chagall
data/images\Edgar_Degas\Edgar_Degas_358.jpg,Edgar_Degas
data/images\Marc_Chagall\Marc_Chagall_226.jpg,Marc_Chagall
data/images\Albrecht_Du╠êrer\Albrecht_Du╠êrer_210.jpg,Albrecht_Durer
data/images\Paul_Klee\Paul_Klee_87.jpg,Paul_Klee
data/images\Titian\Titian_103.jpg,Titian
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_75.jpg,Pierre-Auguste_Renoir
data/images\Amedeo_Modigliani\Amedeo_Modigliani_97.jpg,Amedeo_Modigliani
data/images\Edgar_Degas\Edgar_Degas_468.jpg,Edgar_Degas
data/images\Edgar_Degas\Edgar_Degas_516.jpg,Edgar_Degas
data/images\Vincent_van_Gogh\Vincent_van_Gogh_799.jpg,Vincent_van_Gogh
data/images\Albrecht_Du╠êrer\Albrecht_Du╠êrer_132.jpg,Albrecht_Durer
data/images\Edgar_Degas\Edgar_Degas_60.jpg,Edgar_Degas
data/images\Pablo_Picasso\Pablo_Picasso_415.jpg,Pablo_Picasso
data/images\Edgar_Degas\Edgar_Degas_166.jpg,Edgar_Degas
data/images\Marc_Chagall\Marc_Chagall_215.jpg,Marc_Chagall
data/images\Rembrandt\Rembrandt_203.jpg,Rembrandt
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_17.jpg,Albrecht_Durer
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_303.jpg,Albrecht_Durer
data/images\Vincent_van_Gogh\Vincent_van_Gogh_17.jpg,Vincent_van_Gogh
data/images\Marc_Chagall\Marc_Chagall_237.jpg,Marc_Chagall
data/images\Paul_Gauguin\Paul_Gauguin_151.jpg,Paul_Gauguin
data/images\Pablo_Picasso\Pablo_Picasso_363.jpg,Pablo_Picasso
data/images\Vincent_van_Gogh\Vincent_van_Gogh_666.jpg,Vincent_van_Gogh
data/images\Titian\Titian_247.jpg,Titian
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_123.jpg,Albrecht_Durer
data/images\Vincent_van_Gogh\Vincent_van_Gogh_572.jpg,Vincent_van_Gogh
data/images\Albrecht_Du╠êrer\Albrecht_Du╠êrer_198.jpg,Albrecht_Durer
data/images\Amedeo_Modigliani\Amedeo_Modigliani_152.jpg,Amedeo_Modigliani
data/images\Albrecht_Du╠êrer\Albrecht_Du╠êrer_104.jpg,Albrecht_Durer
data/images\Edgar_Degas\Edgar_Degas_173.jpg,Edgar_Degas
data/images\Paul_Gauguin\Paul_Gauguin_12.jpg,Paul_Gauguin
data/images\Vincent_van_Gogh\Vincent_van_Gogh_708.jpg,Vincent_van_Gogh
data/images\Edgar_Degas\Edgar_Degas_279.jpg,Edgar_Degas
data/images\Amedeo_Modigliani\Amedeo_Modigliani_147.jpg,Amedeo_Modigliani
data/images\Edgar_Degas\Edgar_Degas_235.jpg,Edgar_Degas
data/images\Albrecht_Du╠êrer\Albrecht_Du╠êrer_303.jpg,Albrecht_Durer
data/images\Vincent_van_Gogh\Vincent_van_Gogh_186.jpg,Vincent_van_Gogh
data/images\Alfred_Sisley\Alfred_Sisley_197.jpg,Alfred_Sisley
data/images\Pablo_Picasso\Pablo_Picasso_425.jpg,Pablo_Picasso
data/images\Alfred_Sisley\Alfred_Sisley_165.jpg,Alfred_Sisley
data/images\Pablo_Picasso\Pablo_Picasso_430.jpg,Pablo_Picasso
data/images\Edgar_Degas\Edgar_Degas_35.jpg,Edgar_Degas
data/images\Vincent_van_Gogh\Vincent_van_Gogh_37.jpg,Vincent_van_Gogh
data/images\Vincent_van_Gogh\Vincent_van_Gogh_738.jpg,Vincent_van_Gogh
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_51.jpg,Pierre-Auguste_Renoir
data/images\Edgar_Degas\Edgar_Degas_168.jpg,Edgar_Degas
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_242.jpg,Pierre-Auguste_Renoir
data/images\Pablo_Picasso\Pablo_Picasso_105.jpg,Pablo_Picasso
data/images\Francisco_Goya\Francisco_Goya_252.jpg,Francisco_Goya
data/images\Rembrandt\Rembrandt_1.jpg,Rembrandt
data/images\Edgar_Degas\Edgar_Degas_142.jpg,Edgar_Degas
data/images\Edgar_Degas\Edgar_Degas_511.jpg,Edgar_Degas
data/images\Edgar_Degas\Edgar_Degas_384.jpg,Edgar_Degas
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_21.jpg,Pierre-Auguste_Renoir
data/images\Pablo_Picasso\Pablo_Picasso_83.jpg,Pablo_Picasso
data/images\Edgar_Degas\Edgar_Degas_355.jpg,Edgar_Degas
data/images\Francisco_Goya\Francisco_Goya_280.jpg,Francisco_Goya
data/images\Edgar_Degas\Edgar_Degas_376.jpg,Edgar_Degas
data/images\Vincent_van_Gogh\Vincent_van_Gogh_578.jpg,Vincent_van_Gogh
data/images\Vincent_van_Gogh\Vincent_van_Gogh_231.jpg,Vincent_van_Gogh
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_335.jpg,Pierre-Auguste_Renoir
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_150.jpg,Albrecht_Durer
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_250.jpg,Albrecht_Durer
data/images\Edgar_Degas\Edgar_Degas_603.jpg,Edgar_Degas
data/images\Edgar_Degas\Edgar_Degas_141.jpg,Edgar_Degas
data/images\Edgar_Degas\Edgar_Degas_486.jpg,Edgar_Degas
data/images\Paul_Klee\Paul_Klee_60.jpg,Paul_Klee
data/images\Vincent_van_Gogh\Vincent_van_Gogh_443.jpg,Vincent_van_Gogh
data/images\Amedeo_Modigliani\Amedeo_Modigliani_84.jpg,Amedeo_Modigliani
data/images\Edgar_Degas\Edgar_Degas_252.jpg,Edgar_Degas
data/images\Vincent_van_Gogh\Vincent_van_Gogh_619.jpg,Vincent_van_Gogh
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_82.jpg,Pierre-Auguste_Renoir
data/images\Albrecht_Du╠êrer\Albrecht_Du╠êrer_25.jpg,Albrecht_Durer
data/images\Paul_Klee\Paul_Klee_34.jpg,Paul_Klee
data/images\Edgar_Degas\Edgar_Degas_567.jpg,Edgar_Degas
data/images\Titian\Titian_189.jpg,Titian
data/images\Edgar_Degas\Edgar_Degas_597.jpg,Edgar_Degas
data/images\Titian\Titian_160.jpg,Titian
data/images\Vincent_van_Gogh\Vincent_van_Gogh_559.jpg,Vincent_van_Gogh
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_263.jpg,Pierre-Auguste_Renoir
data/images\Alfred_Sisley\Alfred_Sisley_64.jpg,Alfred_Sisley
data/images\Edgar_Degas\Edgar_Degas_421.jpg,Edgar_Degas
data/images\Albrecht_Du╠êrer\Albrecht_Du╠êrer_243.jpg,Albrecht_Durer
data/images\Amedeo_Modigliani\Amedeo_Modigliani_108.jpg,Amedeo_Modigliani
data/images\Edgar_Degas\Edgar_Degas_348.jpg,Edgar_Degas
data/images\Amedeo_Modigliani\Amedeo_Modigliani_13.jpg,Amedeo_Modigliani
data/images\Vincent_van_Gogh\Vincent_van_Gogh_815.jpg,Vincent_van_Gogh
data/images\Francisco_Goya\Francisco_Goya_60.jpg,Francisco_Goya
data/images\Vincent_van_Gogh\Vincent_van_Gogh_620.jpg,Vincent_van_Gogh
data/images\Paul_Klee\Paul_Klee_38.jpg,Paul_Klee
data/images\Amedeo_Modigliani\Amedeo_Modigliani_179.jpg,Amedeo_Modigliani
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_258.jpg,Albrecht_Durer
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_6.jpg,Albrecht_Durer
data/images\Vincent_van_Gogh\Vincent_van_Gogh_429.jpg,Vincent_van_Gogh
data/images\Pablo_Picasso\Pablo_Picasso_88.jpg,Pablo_Picasso
data/images\Pablo_Picasso\Pablo_Picasso_305.jpg,Pablo_Picasso
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_209.jpg,Pierre-Auguste_Renoir
data/images\Paul_Klee\Paul_Klee_173.jpg,Paul_Klee
data/images\Edgar_Degas\Edgar_Degas_99.jpg,Edgar_Degas
data/images\Vincent_van_Gogh\Vincent_van_Gogh_227.jpg,Vincent_van_Gogh
data/images\Vincent_van_Gogh\Vincent_van_Gogh_267.jpg,Vincent_van_Gogh
data/images\Marc_Chagall\Marc_Chagall_84.jpg,Marc_Chagall
data/images\Rene_Magritte\Rene_Magritte_35.jpg,Rene_Magritte
data/images\Albrecht_Du╠êrer\Albrecht_Du╠êrer_310.jpg,Albrecht_Durer
data/images\Pablo_Picasso\Pablo_Picasso_89.jpg,Pablo_Picasso
data/images\Amedeo_Modigliani\Amedeo_Modigliani_74.jpg,Amedeo_Modigliani
data/images\Vincent_van_Gogh\Vincent_van_Gogh_721.jpg,Vincent_van_Gogh
data/images\Rembrandt\Rembrandt_230.jpg,Rembrandt
data/images\Francisco_Goya\Francisco_Goya_89.jpg,Francisco_Goya
data/images\Amedeo_Modigliani\Amedeo_Modigliani_181.jpg,Amedeo_Modigliani
data/images\Edgar_Degas\Edgar_Degas_316.jpg,Edgar_Degas
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_21.jpg,Albrecht_Durer
data/images\Paul_Klee\Paul_Klee_152.jpg,Paul_Klee
data/images\Titian\Titian_66.jpg,Titian
data/images\Alfred_Sisley\Alfred_Sisley_205.jpg,Alfred_Sisley
data/images\Edgar_Degas\Edgar_Degas_49.jpg,Edgar_Degas
data/images\Alfred_Sisley\Alfred_Sisley_256.jpg,Alfred_Sisley
data/images\Vincent_van_Gogh\Vincent_van_Gogh_862.jpg,Vincent_van_Gogh
data/images\Vincent_van_Gogh\Vincent_van_Gogh_230.jpg,Vincent_van_Gogh
data/images\Titian\Titian_11.jpg,Titian
data/images\Pablo_Picasso\Pablo_Picasso_142.jpg,Pablo_Picasso
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_165.jpg,Pierre-Auguste_Renoir
data/images\Vincent_van_Gogh\Vincent_van_Gogh_798.jpg,Vincent_van_Gogh
data/images\Alfred_Sisley\Alfred_Sisley_167.jpg,Alfred_Sisley
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_244.jpg,Pierre-Auguste_Renoir
data/images\Alfred_Sisley\Alfred_Sisley_12.jpg,Alfred_Sisley
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_13.jpg,Albrecht_Durer
data/images\Edgar_Degas\Edgar_Degas_517.jpg,Edgar_Degas
data/images\Marc_Chagall\Marc_Chagall_98.jpg,Marc_Chagall
data/images\Marc_Chagall\Marc_Chagall_83.jpg,Marc_Chagall
data/images\Rembrandt\Rembrandt_53.jpg,Rembrandt
data/images\Paul_Gauguin\Paul_Gauguin_204.jpg,Paul_Gauguin
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_136.jpg,Pierre-Auguste_Renoir
data/images\Paul_Klee\Paul_Klee_62.jpg,Paul_Klee
data/images\Rembrandt\Rembrandt_237.jpg,Rembrandt
data/images\Rembrandt\Rembrandt_215.jpg,Rembrandt
data/images\Paul_Gauguin\Paul_Gauguin_38.jpg,Paul_Gauguin
data/images\Rene_Magritte\Rene_Magritte_12.jpg,Rene_Magritte
data/images\Pablo_Picasso\Pablo_Picasso_140.jpg,Pablo_Picasso
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_53.jpg,Albrecht_Durer
data/images\Francisco_Goya\Francisco_Goya_145.jpg,Francisco_Goya
data/images\Francisco_Goya\Francisco_Goya_238.jpg,Francisco_Goya
data/images\Rembrandt\Rembrandt_251.jpg,Rembrandt
data/images\Rene_Magritte\Rene_Magritte_172.jpg,Rene_Magritte
data/images\Marc_Chagall\Marc_Chagall_71.jpg,Marc_Chagall
data/images\Vincent_van_Gogh\Vincent_van_Gogh_221.jpg,Vincent_van_Gogh
data/images\Paul_Klee\Paul_Klee_102.jpg,Paul_Klee
data/images\Marc_Chagall\Marc_Chagall_138.jpg,Marc_Chagall
data/images\Albrecht_Du╠êrer\Albrecht_Du╠êrer_95.jpg,Albrecht_Durer
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_309.jpg,Albrecht_Durer
data/images\Edgar_Degas\Edgar_Degas_240.jpg,Edgar_Degas
data/images\Rene_Magritte\Rene_Magritte_9.jpg,Rene_Magritte
data/images\Henri_Matisse\Henri_Matisse_166.jpg,Henri_Matisse
data/images\Rene_Magritte\Rene_Magritte_69.jpg,Rene_Magritte
data/images\Paul_Gauguin\Paul_Gauguin_45.jpg,Paul_Gauguin
data/images\Paul_Gauguin\Paul_Gauguin_190.jpg,Paul_Gauguin
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_309.jpg,Pierre-Auguste_Renoir
data/images\Vincent_van_Gogh\Vincent_van_Gogh_510.jpg,Vincent_van_Gogh
data/images\Vincent_van_Gogh\Vincent_van_Gogh_409.jpg,Vincent_van_Gogh
data/images\Pablo_Picasso\Pablo_Picasso_84.jpg,Pablo_Picasso
data/images\Edgar_Degas\Edgar_Degas_599.jpg,Edgar_Degas
data/images\Vincent_van_Gogh\Vincent_van_Gogh_263.jpg,Vincent_van_Gogh
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_171.jpg,Pierre-Auguste_Renoir
data/images\Pablo_Picasso\Pablo_Picasso_72.jpg,Pablo_Picasso
data/images\Francisco_Goya\Francisco_Goya_139.jpg,Francisco_Goya
data/images\Amedeo_Modigliani\Amedeo_Modigliani_31.jpg,Amedeo_Modigliani
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_42.jpg,Pierre-Auguste_Renoir
data/images\Marc_Chagall\Marc_Chagall_26.jpg,Marc_Chagall
data/images\Edgar_Degas\Edgar_Degas_557.jpg,Edgar_Degas
data/images\Pablo_Picasso\Pablo_Picasso_364.jpg,Pablo_Picasso
data/images\Rene_Magritte\Rene_Magritte_132.jpg,Rene_Magritte
data/images\Paul_Gauguin\Paul_Gauguin_3.jpg,Paul_Gauguin
data/images\Pablo_Picasso\Pablo_Picasso_138.jpg,Pablo_Picasso
data/images\Edgar_Degas\Edgar_Degas_422.jpg,Edgar_Degas
data/images\Pablo_Picasso\Pablo_Picasso_209.jpg,Pablo_Picasso
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_228.jpg,Albrecht_Durer
data/images\Edgar_Degas\Edgar_Degas_446.jpg,Edgar_Degas
data/images\Albrecht_Du╠êrer\Albrecht_Du╠êrer_251.jpg,Albrecht_Durer
data/images\Marc_Chagall\Marc_Chagall_194.jpg,Marc_Chagall
data/images\Edgar_Degas\Edgar_Degas_303.jpg,Edgar_Degas
data/images\Vincent_van_Gogh\Vincent_van_Gogh_686.jpg,Vincent_van_Gogh
data/images\Pablo_Picasso\Pablo_Picasso_16.jpg,Pablo_Picasso
data/images\Edgar_Degas\Edgar_Degas_264.jpg,Edgar_Degas
data/images\Rembrandt\Rembrandt_213.jpg,Rembrandt
data/images\Rembrandt\Rembrandt_236.jpg,Rembrandt
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_293.jpg,Pierre-Auguste_Renoir
data/images\Alfred_Sisley\Alfred_Sisley_242.jpg,Alfred_Sisley
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_326.jpg,Pierre-Auguste_Renoir
data/images\Henri_Matisse\Henri_Matisse_142.jpg,Henri_Matisse
data/images\Edgar_Degas\Edgar_Degas_666.jpg,Edgar_Degas
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_34.jpg,Pierre-Auguste_Renoir
data/images\Francisco_Goya\Francisco_Goya_218.jpg,Francisco_Goya
data/images\Albrecht_Du╠êrer\Albrecht_Du╠êrer_216.jpg,Albrecht_Durer
data/images\Paul_Gauguin\Paul_Gauguin_196.jpg,Paul_Gauguin
data/images\Francisco_Goya\Francisco_Goya_226.jpg,Francisco_Goya
data/images\Edgar_Degas\Edgar_Degas_687.jpg,Edgar_Degas
data/images\Rembrandt\Rembrandt_235.jpg,Rembrandt
data/images\Titian\Titian_198.jpg,Titian
data/images\Amedeo_Modigliani\Amedeo_Modigliani_70.jpg,Amedeo_Modigliani
data/images\Vincent_van_Gogh\Vincent_van_Gogh_868.jpg,Vincent_van_Gogh
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_108.jpg,Albrecht_Durer
data/images\Vincent_van_Gogh\Vincent_van_Gogh_436.jpg,Vincent_van_Gogh
data/images\Rene_Magritte\Rene_Magritte_161.jpg,Rene_Magritte
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_14.jpg,Albrecht_Durer
data/images\Francisco_Goya\Francisco_Goya_119.jpg,Francisco_Goya
data/images\Albrecht_Du╠êrer\Albrecht_Du╠êrer_281.jpg,Albrecht_Durer
data/images\Vincent_van_Gogh\Vincent_van_Gogh_867.jpg,Vincent_van_Gogh
data/images\Francisco_Goya\Francisco_Goya_144.jpg,Francisco_Goya
data/images\Vincent_van_Gogh\Vincent_van_Gogh_135.jpg,Vincent_van_Gogh
data/images\Marc_Chagall\Marc_Chagall_164.jpg,Marc_Chagall
data/images\Henri_Matisse\Henri_Matisse_91.jpg,Henri_Matisse
data/images\Paul_Gauguin\Paul_Gauguin_23.jpg,Paul_Gauguin
data/images\Paul_Gauguin\Paul_Gauguin_106.jpg,Paul_Gauguin
data/images\Paul_Gauguin\Paul_Gauguin_49.jpg,Paul_Gauguin
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_48.jpg,Pierre-Auguste_Renoir
data/images\Francisco_Goya\Francisco_Goya_274.jpg,Francisco_Goya
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_285.jpg,Albrecht_Durer
data/images\Pablo_Picasso\Pablo_Picasso_10.jpg,Pablo_Picasso
data/images\Marc_Chagall\Marc_Chagall_104.jpg,Marc_Chagall
data/images\Alfred_Sisley\Alfred_Sisley_174.jpg,Alfred_Sisley
data/images\Titian\Titian_97.jpg,Titian
data/images\Rembrandt\Rembrandt_43.jpg,Rembrandt
data/images\Marc_Chagall\Marc_Chagall_8.jpg,Marc_Chagall
data/images\Albrecht_Du╠êrer\Albrecht_Du╠êrer_327.jpg,Albrecht_Durer
data/images\Titian\Titian_21.jpg,Titian
data/images\Rembrandt\Rembrandt_63.jpg,Rembrandt
data/images\Paul_Gauguin\Paul_Gauguin_212.jpg,Paul_Gauguin
data/images\Albrecht_Du╠êrer\Albrecht_Du╠êrer_172.jpg,Albrecht_Durer
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_326.jpg,Albrecht_Durer
data/images\Vincent_van_Gogh\Vincent_van_Gogh_818.jpg,Vincent_van_Gogh
data/images\Paul_Gauguin\Paul_Gauguin_303.jpg,Paul_Gauguin
data/images\Vincent_van_Gogh\Vincent_van_Gogh_876.jpg,Vincent_van_Gogh
data/images\Edgar_Degas\Edgar_Degas_310.jpg,Edgar_Degas
data/images\Vincent_van_Gogh\Vincent_van_Gogh_125.jpg,Vincent_van_Gogh
data/images\Titian\Titian_253.jpg,Titian
data/images\Pablo_Picasso\Pablo_Picasso_369.jpg,Pablo_Picasso
data/images\Edgar_Degas\Edgar_Degas_18.jpg,Edgar_Degas
data/images\Albrecht_Du╠êrer\Albrecht_Du╠êrer_67.jpg,Albrecht_Durer
data/images\Albrecht_DuΓòá├¬rer\Albrecht_DuΓòá├¬rer_19.jpg,Albrecht_Durer
data/images\Amedeo_Modigliani\Amedeo_Modigliani_87.jpg,Amedeo_Modigliani
data/images\Vincent_van_Gogh\Vincent_van_Gogh_419.jpg,Vincent_van_Gogh
data/images\Edgar_Degas\Edgar_Degas_255.jpg,Edgar_Degas
data/images\Edgar_Degas\Edgar_Degas_132.jpg,Edgar_Degas
data/images\Vincent_van_Gogh\Vincent_van_Gogh_792.jpg,Vincent_van_Gogh
data/images\Vincent_van_Gogh\Vincent_van_Gogh_423.jpg,Vincent_van_Gogh
data/images\Pablo_Picasso\Pablo_Picasso_302.jpg,Pablo_Picasso
data/images\Paul_Klee\Paul_Klee_19.jpg,Paul_Klee
data/images\Francisco_Goya\Francisco_Goya_211.jpg,Francisco_Goya
data/images\Pablo_Picasso\Pablo_Picasso_355.jpg,Pablo_Picasso
data/images\Rene_Magritte\Rene_Magritte_174.jpg,Rene_Magritte
data/images\Francisco_Goya\Francisco_Goya_278.jpg,Francisco_Goya
data/images\Pablo_Picasso\Pablo_Picasso_348.jpg,Pablo_Picasso
data/images\Pierre-Auguste_Renoir\Pierre-Auguste_Renoir_324.jpg,Pierre-Auguste_Renoir
data/images\Amedeo_Modigliani\Amedeo_Modigliani_81.jpg,Amedeo_Modigliani
data/images\Albrecht_Du╠êrer\Albrecht_Du╠êrer_184.jpg,Albrecht_Durer
data/images\Pablo_Picasso\Pablo_Picasso_52.jpg,Pablo_Picasso
data/images\Francisco_Goya\Francisco_Goya_222.jpg,Francisco_Goya
